28,no,yes,reading:camping:scrabble,688 8th Ave New York NY,39,no,yes,skiing:running:shopping,14 E 47th St New York NY,1
35,no,no,football:knitting:writing:shopping:tv,208 Varick St New York NY,48,yes,yes,skiing:photography:art:travel,686 Avenue of the Americas New York NY,0
32,no,no,skiing:reading:photography:animals:dancing,451 Lexington Ave New York NY,35,no,no,soccer:reading:art,824 3rd Ave New York NY,1
20,no,no,snowboarding:running:computers:camping:tv,688 8th Ave New York NY,49,no,no,football:reading,154 7th Ave New York NY,0
27,no,yes,computers:opera,2271 Broadway New York NY,48,no,no,knitting:photography:animals:camping:dancing:tv:scrabble,39 Union sq W New York NY,0
22,no,yes,photography:art:animals:opera:cooking,688 8th Ave New York NY,25,yes,no,art,27 3rd Ave New York NY,0
38,no,yes,soccer:reading:dancing,2271 Broadway New York NY,18,no,yes,running:photography:computers:shopping,151 W 34th St New York NY,1
43,no,yes,running:reading:scrabble,1083 2nd Ave New York NY,28,no,yes,photography:computers:writing:shopping:scrabble,451 Lexington Ave New York NY,1
32,no,no,snowboarding:soccer:fashion:camping:opera:scrabble,26 Bowery New York NY,44,no,yes,reading:fashion:art:cooking:scrabble,2271 Broadway New York NY,0
44,yes,yes,art:computers:animals:movies:writing:travel,1188 Avenue of the Americas New York NY,24,no,yes,reading:art:computers:travel:cooking,600 W 125th St New York NY,0
19,no,no,skiing:soccer:running:reading:computers:animals:camping,3794 Broadway New York NY,34,yes,yes,skiing:running:dancing,824 3rd Ave New York NY,0
36,no,yes,football:art:computers:animals:opera:tv:scrabble,686 Avenue of the Americas New York NY,31,yes,yes,fashion:photography:scrabble,102 1st Ave New York NY,1
24,no,yes,snowboarding:soccer:football:photography:art:camping:dancing,600 W 125th St New York NY,37,yes,yes,camping:shopping,427 10th Ave New York NY,0
41,no,yes,photography:art:computers:animals:dancing:shopping:travel:cooking,220 W 42nd St New York NY,49,yes,no,snowboarding:writing:cooking,427 10th Ave New York NY,0
22,no,yes,computers:writing:tv,404 E 14th St New York NY,43,yes,no,animals:movies:writing:scrabble,1499 3rd Ave New York NY,0
24,no,yes,fashion:movies:cooking:scrabble,686 Avenue of the Americas New York NY,32,yes,yes,skiing:running:scrabble,14 E 47th St New York NY,1
42,no,yes,football:knitting:dancing:writing,3794 Broadway New York NY,27,yes,no,animals:opera:cooking,102 1st Ave New York NY,0
29,no,no,reading:art:dancing:shopping:travel,154 7th Ave New York NY,23,no,no,snowboarding:football:computers:camping:movies,14 E 47th St New York NY,1
32,no,yes,running:photography:art:movies:writing,208 Varick St New York NY,27,yes,yes,skiing:knitting:art:travel,151 W 34th St New York NY,1
39,no,no,computers:camping:writing:tv,1286 1st Ave New York NY,20,no,no,running:opera:tv:travel,1286 1st Ave New York NY,1
45,no,yes,art:camping:writing:shopping,1188 Avenue of the Americas New York NY,22,yes,yes,movies:travel,154 7th Ave New York NY,0
36,no,yes,skiing:snowboarding:running:cooking,1083 2nd Ave New York NY,39,no,yes,skiing:football:fashion:photography:art:dancing:opera:travel,2049 Broadway New York NY,1
18,no,yes,snowboarding:reading:photography:art:dancing,1499 3rd Ave New York NY,35,no,yes,soccer:knitting:shopping,451 Lexington Ave New York NY,0
40,no,no,football:knitting:fashion:computers:animals:cooking,3794 Broadway New York NY,48,no,yes,skiing:snowboarding:soccer:computers:opera:tv:cooking,208 Varick St New York NY,0
29,no,yes,snowboarding:reading:camping:dancing:shopping:tv,14 E 47th St New York NY,46,no,no,art:dancing:opera:scrabble,102 1st Ave New York NY,0
25,no,yes,animals,336 E 23rd St New York NY,22,no,yes,snowboarding:writing:scrabble,336 E 23rd St New York NY,1
38,no,yes,football:reading:camping:dancing:opera:writing,1560 Broadway New York NY,37,yes,no,skiing:snowboarding:running:knitting:dancing:opera:cooking:scrabble,451 Lexington Ave New York NY,0
25,no,no,skiing:reading:fashion:camping:writing:scrabble,102 1st Ave New York NY,43,no,yes,skiing:soccer:running:art:opera,2271 Broadway New York NY,0
44,no,yes,running:reading:movies,3794 Broadway New York NY,47,no,yes,football:movies:writing:shopping,3794 Broadway New York NY,1
39,no,no,computers:camping:opera:tv,154 7th Ave New York NY,48,no,yes,skiing:knitting:camping:opera:cooking,336 E 23rd St New York NY,0
41,no,yes,skiing:soccer:reading:camping,27 3rd Ave New York NY,43,no,no,soccer:running:dancing:opera:tv,2049 Broadway New York NY,0
37,no,yes,soccer:fashion:dancing:opera:cooking,688 8th Ave New York NY,45,no,yes,camping:opera:shopping:scrabble,427 10th Ave New York NY,1
50,no,yes,snowboarding:soccer:camping:dancing,966 3rd Ave New York NY,25,no,yes,skiing:computers:animals:opera:shopping:travel,220 W 42nd St New York NY,1
35,no,no,running:knitting:art:tv,541 Avenue of the Americas New York NY,23,no,no,art,208 Varick St New York NY,1
38,no,yes,running:tv:cooking:scrabble,1286 1st Ave New York NY,24,no,yes,snowboarding:movies,2271 Broadway New York NY,1
41,yes,no,skiing,2049 Broadway New York NY,39,no,yes,skiing:soccer:art:dancing,208 Varick St New York NY,0
26,no,no,knitting:photography:animals:shopping,336 E 23rd St New York NY,34,yes,yes,soccer:photography:camping:movies:writing,220 W 42nd St New York NY,0
39,yes,no,opera:tv,154 7th Ave New York NY,50,yes,no,writing:cooking,27 3rd Ave New York NY,1
40,no,no,snowboarding:dancing:scrabble,151 W 34th St New York NY,24,no,no,football:opera:scrabble,102 1st Ave New York NY,1
47,no,yes,running,404 E 14th St New York NY,31,no,yes,computers:tv:cooking,451 Lexington Ave New York NY,1
30,no,no,soccer:knitting:dancing:writing:shopping:tv,208 Varick St New York NY,18,no,no,knitting:opera:tv:scrabble,404 E 14th St New York NY,1
29,yes,yes,reading:knitting:animals:cooking,208 Varick St New York NY,44,no,yes,reading:photography:animals,208 Varick St New York NY,1
21,no,no,soccer:art:dancing:movies:writing:tv,220 W 42nd St New York NY,33,no,no,running:computers:camping:shopping:tv,966 3rd Ave New York NY,0
41,no,yes,running:photography:writing:tv,2271 Broadway New York NY,18,no,no,football:reading:photography:travel,686 Avenue of the Americas New York NY,0
32,no,no,skiing:running:animals:movies:travel,686 Avenue of the Americas New York NY,29,no,no,football:knitting:photography:art,90 Maiden Ln New York NY,1
19,yes,no,fashion:computers:movies:cooking,14 E 47th St New York NY,20,no,no,snowboarding:art:cooking,2049 Broadway New York NY,1
27,no,yes,snowboarding:football:running:art:computers:tv:cooking,1560 Broadway New York NY,21,no,yes,computers,824 3rd Ave New York NY,1
46,no,no,art:camping:opera:cooking,600 W 125th St New York NY,34,no,no,football:photography:animals:dancing,1499 3rd Ave New York NY,1
28,no,yes,skiing:football:photography:writing:shopping,427 10th Ave New York NY,34,no,yes,fashion:computers:travel:scrabble,427 10th Ave New York NY,1
28,no,no,skiing:cooking,1560 Broadway New York NY,31,no,no,skiing:camping:dancing:cooking,686 Avenue of the Americas New York NY,1
39,yes,no,photography:art:animals:camping:cooking:scrabble,1560 Broadway New York NY,39,no,no,knitting:computers,427 10th Ave New York NY,1
42,yes,no,shopping:travel,154 7th Ave New York NY,18,no,no,skiing:football:running:reading:animals:camping:writing:tv:cooking,102 1st Ave New York NY,0
47,no,no,photography:art:camping:travel:cooking,2271 Broadway New York NY,25,no,no,soccer:reading:fashion:photography:art:camping:travel:cooking,1286 1st Ave New York NY,1
23,no,yes,fashion:computers:travel,556 7th Ave New York NY,19,no,no,skiing:running:fashion:art:computers:scrabble,686 Avenue of the Americas New York NY,0
48,no,no,knitting:art:camping:scrabble,451 Lexington Ave New York NY,49,no,yes,camping:opera:travel,26 Bowery New York NY,0
47,no,no,snowboarding:running:photography:dancing:opera:writing:travel:cooking,1083 2nd Ave New York NY,45,no,yes,knitting:fashion:photography:movies:tv,1560 Broadway New York NY,0
20,yes,yes,skiing:snowboarding:soccer:computers,451 Lexington Ave New York NY,20,no,yes,snowboarding:photography,600 W 125th St New York NY,1
34,yes,yes,computers:camping:movies:shopping:tv,27 3rd Ave New York NY,28,no,yes,snowboarding:soccer:running:reading:travel:cooking,1560 Broadway New York NY,1
43,no,yes,reading:art:writing,824 3rd Ave New York NY,32,no,yes,fashion:photography:camping:movies:writing:cooking:scrabble,14 E 47th St New York NY,1
33,yes,yes,snowboarding:art:animals:dancing:writing:travel:cooking,90 Maiden Ln New York NY,24,no,no,fashion:shopping:travel:cooking,208 Varick St New York NY,0
48,no,yes,football:reading:photography:art:movies:shopping,541 Avenue of the Americas New York NY,36,yes,no,snowboarding:football:reading:art:animals:movies,26 Bowery New York NY,1
31,no,yes,animals:camping,336 E 23rd St New York NY,39,no,yes,running:animals:travel,26 Bowery New York NY,1
29,no,no,art:camping:scrabble,2271 Broadway New York NY,22,no,yes,football:camping,451 Lexington Ave New York NY,0
46,yes,yes,animals:dancing:opera:cooking,451 Lexington Ave New York NY,25,yes,no,snowboarding:soccer:camping:cooking,824 3rd Ave New York NY,0
30,no,no,skiing:writing,451 Lexington Ave New York NY,45,no,yes,snowboarding:knitting:movies,39 Union sq W New York NY,0
45,no,yes,snowboarding:soccer:photography:computers:dancing:opera:writing:tv:scrabble,3794 Broadway New York NY,31,no,yes,football:computers:tv:travel,90 Maiden Ln New York NY,1
40,no,no,photography:writing:travel:cooking:scrabble,154 7th Ave New York NY,43,no,no,football:camping:travel,1083 2nd Ave New York NY,1
30,no,yes,football:writing:travel,686 Avenue of the Americas New York NY,39,no,yes,skiing:snowboarding:soccer:football:dancing:travel,2271 Broadway New York NY,1
30,no,yes,dancing,27 3rd Ave New York NY,24,yes,no,skiing:computers:travel,686 Avenue of the Americas New York NY,0
43,no,no,fashion:dancing:movies:writing,404 E 14th St New York NY,25,no,yes,photography:camping:dancing:writing:shopping:tv,336 E 23rd St New York NY,0
40,yes,no,snowboarding:soccer:football:reading:art:animals:dancing:movies,1286 1st Ave New York NY,47,no,yes,fashion:opera:travel:cooking:scrabble,427 10th Ave New York NY,0
43,no,no,skiing:football:fashion:art,427 10th Ave New York NY,19,yes,yes,snowboarding:knitting:computers:animals:opera:tv,102 1st Ave New York NY,0
48,no,no,skiing:soccer:running:computers,1560 Broadway New York NY,45,yes,yes,skiing:knitting:dancing:shopping:tv,39 Union sq W New York NY,0
33,no,no,photography:opera:scrabble,3794 Broadway New York NY,29,yes,no,football:knitting:art:camping,1286 1st Ave New York NY,1
45,no,no,running:photography:computers:animals:shopping:travel,154 7th Ave New York NY,48,no,no,snowboarding:football:dancing,151 W 34th St New York NY,1
21,yes,no,snowboarding:fashion:movies:tv:scrabble,90 Maiden Ln New York NY,27,no,no,reading:opera:shopping:tv:travel,220 W 42nd St New York NY,0
30,no,yes,computers:tv:travel,1188 Avenue of the Americas New York NY,32,no,yes,soccer:computers:dancing,336 E 23rd St New York NY,1
49,no,yes,snowboarding:animals,451 Lexington Ave New York NY,38,no,no,computers:movies:tv:travel,26 Bowery New York NY,0
40,yes,yes,skiing:running:camping,1286 1st Ave New York NY,42,no,no,snowboarding:soccer:football:running:photography:camping:tv,14 E 47th St New York NY,0
21,no,no,skiing:football:opera,336 E 23rd St New York NY,22,no,no,dancing:tv:cooking,102 1st Ave New York NY,1
23,no,no,soccer:photography:camping,2049 Broadway New York NY,21,yes,yes,snowboarding:art:animals,686 Avenue of the Americas New York NY,0
28,no,yes,skiing:photography:cooking,1286 1st Ave New York NY,24,no,yes,football:photography:movies:writing:travel:cooking,404 E 14th St New York NY,1
24,no,no,running:knitting:writing:tv:cooking,154 7th Ave New York NY,23,no,yes,skiing:soccer:reading,2271 Broadway New York NY,0
19,no,no,animals:dancing:tv,824 3rd Ave New York NY,39,no,no,knitting:fashion:photography:writing,3794 Broadway New York NY,0
22,no,no,skiing:soccer:reading:knitting:photography:opera:scrabble,151 W 34th St New York NY,41,yes,no,skiing:soccer:football:photography:dancing:movies:shopping,404 E 14th St New York NY,0
45,no,no,football:photography,3794 Broadway New York NY,32,no,yes,knitting:fashion:dancing,824 3rd Ave New York NY,0
45,no,no,skiing:football:knitting:tv,1499 3rd Ave New York NY,24,no,no,photography:dancing:shopping:travel:scrabble,102 1st Ave New York NY,0
30,no,no,fashion:dancing:scrabble,220 W 42nd St New York NY,36,no,yes,snowboarding:movies:scrabble,26 Bowery New York NY,0
20,yes,yes,soccer:reading:opera:scrabble,151 W 34th St New York NY,18,no,no,snowboarding:fashion:movies,451 Lexington Ave New York NY,0
20,no,no,skiing:soccer:fashion:dancing:opera:shopping:travel:cooking:scrabble,824 3rd Ave New York NY,24,yes,no,soccer:fashion:photography:computers,27 3rd Ave New York NY,0
39,no,yes,skiing:soccer:running:reading:art:dancing:shopping:travel,600 W 125th St New York NY,49,no,yes,running:writing:shopping:cooking,824 3rd Ave New York NY,1
24,no,no,fashion:art:dancing:cooking,102 1st Ave New York NY,23,no,yes,photography:opera:tv,336 E 23rd St New York NY,0
49,no,no,skiing:knitting:art:animals:camping:tv:scrabble,404 E 14th St New York NY,20,no,yes,football:computers:animals:opera:writing:shopping,427 10th Ave New York NY,0
40,no,yes,skiing:soccer:football:computers:movies,3794 Broadway New York NY,40,yes,yes,skiing:snowboarding:football:opera:scrabble,220 W 42nd St New York NY,1
49,yes,no,knitting:writing:shopping,427 10th Ave New York NY,25,no,no,skiing:football:knitting:photography:shopping,3794 Broadway New York NY,1
37,no,no,soccer:fashion:opera,427 10th Ave New York NY,48,no,yes,writing:travel:cooking,208 Varick St New York NY,0
34,yes,no,movies:cooking,556 7th Ave New York NY,37,yes,no,skiing:football:photography:art:writing:scrabble,688 8th Ave New York NY,1
31,no,yes,snowboarding:fashion:camping,90 Maiden Ln New York NY,50,yes,yes,skiing:snowboarding:soccer:shopping,1499 3rd Ave New York NY,1
28,no,no,snowboarding:cooking,27 3rd Ave New York NY,26,no,no,knitting:fashion:photography:art:camping:scrabble,427 10th Ave New York NY,1
31,no,no,soccer:reading,404 E 14th St New York NY,46,no,no,snowboarding:soccer:running:reading:knitting:photography:computers:shopping,427 10th Ave New York NY,1
30,no,no,skiing,102 1st Ave New York NY,41,yes,no,knitting:opera:writing:tv:travel:scrabble,966 3rd Ave New York NY,1
23,no,yes,computers:tv,404 E 14th St New York NY,34,no,yes,soccer:football:running:camping:dancing,27 3rd Ave New York NY,0
42,no,no,running:photography:writing:travel:cooking,1560 Broadway New York NY,22,no,yes,running:art:animals:dancing:shopping:tv,336 E 23rd St New York NY,0
50,no,no,snowboarding:running:fashion:writing:tv:cooking,27 3rd Ave New York NY,43,no,no,snowboarding:fashion:animals:writing:travel,39 Union sq W New York NY,1
43,yes,no,knitting:photography:animals:dancing,427 10th Ave New York NY,45,no,no,knitting:computers:writing:cooking,966 3rd Ave New York NY,1
24,no,yes,snowboarding:running:fashion:cooking,1560 Broadway New York NY,44,no,no,soccer:photography:writing,2049 Broadway New York NY,0
25,no,yes,soccer:football:reading,2049 Broadway New York NY,18,no,yes,football:reading,541 Avenue of the Americas New York NY,1
39,no,yes,running:fashion:art:travel,556 7th Ave New York NY,39,no,no,knitting:photography,404 E 14th St New York NY,0
27,no,no,running:fashion:computers,966 3rd Ave New York NY,20,no,yes,running:reading:knitting:dancing:writing:tv:cooking:scrabble,966 3rd Ave New York NY,0
